"id","wbn","length","width","height","weight","volume","real_volume","mode","created_at_utc","created_at_ist"
5644,"1490826638295061","35.9","24.5","11.9","210.0","7177.350","10476.160","semi","2026-01-28T12:03:05.158Z","28-01-2026 17:33:05"
5643,"1490826618317212","24.6","17.9","3.2","800.00","884.935","1424.780","semi","2026-01-28T12:03:00.302Z","28-01-2026 17:33:00"
5642,"1490826637448061","23.9","18.8","3.7","150.0","1138.781","1674.577","semi","2026-01-28T12:02:53.103Z","28-01-2026 17:32:53"
5641,"1490826645790145","24.8","21.3","5.8","130.0","1894.694","3039.163","semi","2026-01-28T12:02:46.692Z","28-01-2026 17:32:46"
5640,"1490826620721185","23.1","18.5","3.7","360.0","841.451","1590.790","semi","2026-01-28T12:02:41.762Z","28-01-2026 17:32:41"
5639,"1490826637439473","14.1","8.2","4.0","120.0","412.777","459.694","semi","2026-01-28T12:02:36.781Z","28-01-2026 17:32:36"
5638,"1490826617889685","14.1","11.4","4.2","100.0","486.181","674.174","semi","2026-01-28T12:02:29.584Z","28-01-2026 17:32:29"
5637,"1490826617366590","22.9","17.7","3.2","100.0","775.146","1307.312","semi","2026-01-28T12:02:24.834Z","28-01-2026 17:32:24"
5636,"1490826511906281","23.6","17.9","3.2","120.0","764.777","1367.997","semi","2026-01-28T12:02:19.951Z","28-01-2026 17:32:19"
5635,"1490826511906071","23.7","18.9","3.7","100.0","912.402","1665.948","semi","2026-01-28T12:02:13.476Z","28-01-2026 17:32:13"
5634,"1490826511921106","23.7","18.9","3.7","110.0","912.402","1665.948","semi","2026-01-28T12:02:08.483Z","28-01-2026 17:32:08"
5633,"1490826592857501","22.9","18.7","3.5","110.0","915.916","1487.443","semi","2026-01-28T12:02:01.081Z","28-01-2026 17:32:01"
5632,"1490826592857663","25.0","17.7","3.2","100.0","902.276","1422.706","semi","2026-01-28T12:01:56.304Z","28-01-2026 17:31:56"
5631,"1490826637439565","24.4","18.0","3.7","130.0","972.060","1637.862","semi","2026-01-28T12:01:50.542Z","28-01-2026 17:31:50"
5630,"1490826637435472","24.6","19.9","4.8","180.0","1479.803","2366.108","semi","2026-01-28T12:01:45.360Z","28-01-2026 17:31:45"
5629,"1490826637435096","24.3","18.6","5.4","320.0","1682.680","2450.335","semi","2026-01-28T12:01:41.390Z","28-01-2026 17:31:41"
5628,"1490826585979371","24.5","19.5","2.7","340.0","789.796","1301.869","semi","2026-01-28T12:01:32.618Z","28-01-2026 17:31:32"
5627,"1490826620995946","22.7","18.1","3.2","90.00","820.407","1327.232","semi","2026-01-28T12:01:27.833Z","28-01-2026 17:31:27"
5626,"1490826592574896","22.9","17.9","3.2","130.0","753.316","1319.116","semi","2026-01-28T12:01:23.839Z","28-01-2026 17:31:23"
5625,"1490826592851201","25.2","22.7","7.6","110.0","2751.021","4361.020","semi","2026-01-28T12:01:17.658Z","28-01-2026 17:31:17"
5624,"1490826619379355","22.5","18.8","3.5","270.0","837.757","1464.586","semi","2026-01-28T12:01:12.382Z","28-01-2026 17:31:12"
5623,"1490826511906104","26.1","18.2","3.5","140.0","879.002","1647.814","semi","2026-01-28T12:01:08.664Z","28-01-2026 17:31:08"
5622,"1490826637435376","25.3","17.9","3.0","130.0","756.710","1348.883","semi","2026-01-28T12:01:04.908Z","28-01-2026 17:31:04"
5621,"1490826637439705","22.5","17.6","4.0","130.0","974.548","1575.540","semi","2026-01-28T12:00:58.180Z","28-01-2026 17:30:58"
5620,"1490826592857523","22.9","18.2","3.2","120.0","822.107","1344.176","semi","2026-01-28T12:00:52.997Z","28-01-2026 17:30:52"
5619,"1490826511921154","22.6","18.7","3.7","130.0","905.245","1568.969","semi","2026-01-28T12:00:49.007Z","28-01-2026 17:30:49"
5618,"1490826639090121","24.6","21.4","6.6","130.0","1882.229","3485.915","semi","2026-01-28T12:00:42.220Z","28-01-2026 17:30:42"
5617,"1490826541355734","24.0","19.1","3.2","340.0","856.356","1477.290","semi","2026-01-28T12:00:37.340Z","28-01-2026 17:30:37"
5616,"1490826620995994","21.3","15.5","6.4","120.0","1251.098","2121.290","semi","2026-01-28T12:00:31.469Z","28-01-2026 17:30:31"
5615,"1490826643719744","18.5","15.3","6.6","150.0","1207.114","1876.471","semi","2026-01-28T12:00:25.518Z","28-01-2026 17:30:25"
5614,"1490826558828714","13.9","8.2","4.2","100.0","450.323","487.132","semi","2026-01-28T12:00:21.083Z","28-01-2026 17:30:21"
5613,"1490826640702512","22.9","18.6","3.2","90.00","751.139","1375.908","semi","2026-01-28T12:00:15.345Z","28-01-2026 17:30:15"
5612,"1490826511922646","23.1","18.2","3.2","90.00","856.252","1352.398","semi","2026-01-28T12:00:11.150Z","28-01-2026 17:30:11"
5611,"1490826592867673","22.9","17.9","2.7","100.0","663.468","1113.764","semi","2026-01-28T12:00:06.979Z","28-01-2026 17:30:06"
5610,"1490826592841316","38.9","29.9","8.5","110.0","4838.688","9904.230","semi","2026-01-28T12:00:01.982Z","28-01-2026 17:30:01"
5609,"1490826577051490","22.4","18.5","3.7","890.00","930.340","1541.219","semi","2026-01-28T11:59:57.627Z","28-01-2026 17:29:57"
5608,"1490826511906163","22.6","16.9","3.7","150.0","785.479","1427.926","semi","2026-01-28T11:59:53.142Z","28-01-2026 17:29:53"
5607,"1490826592867710","23.4","18.9","3.2","140.0","885.817","1427.865","semi","2026-01-28T11:59:49.319Z","28-01-2026 17:29:49"
5606,"1490826639095942","22.7","18.1","3.7","130.0","785.856","1530.658","semi","2026-01-28T11:59:44.272Z","28-01-2026 17:29:44"
5605,"1490826592867710","22.7","18.3","3.0","140.0","735.911","1235.713","semi","2026-01-28T11:59:40.158Z","28-01-2026 17:29:40"
5604,"1490826639095695","22.9","18.7","3.7","110.0","1041.288","1594.303","semi","2026-01-28T11:59:35.603Z","28-01-2026 17:29:35"
5603,"1490826645790952","24.4","18.4","3.2","120.0","845.150","1446.674","semi","2026-01-28T11:59:31.164Z","28-01-2026 17:29:31"
5602,"1490826620995902","14.2","12.5","4.0","120.0","451.440","710.320","semi","2026-01-28T11:59:22.905Z","28-01-2026 17:29:22"
5601,"1490826617890142","14.3","8.4","4.2","110.0","452.657","505.101","semi","2026-01-28T11:59:16.724Z","28-01-2026 17:29:16"
5600,"1490826617365934","24.4","20.7","5.7","110.0","1625.454","2893.428","semi","2026-01-28T11:59:11.743Z","28-01-2026 17:29:11"
5599,"1490826585983070","24.4","17.5","2.7","330.00","666.010","1161.873","semi","2026-01-28T11:59:06.112Z","28-01-2026 17:29:06"
5598,"1490826620721196","24.7","18.1","3.5","140.0","856.141","1547.558","semi","2026-01-28T11:58:59.240Z","28-01-2026 17:28:59"
5597,"1490826620721211","14.7","12.0","4.4","150.0","478.535","776.134","semi","2026-01-28T11:58:52.915Z","28-01-2026 17:28:52"
5596,"1490826617366564","25.4","18.7","5.4","110.0","1622.060","2570.812","semi","2026-01-28T11:58:47.226Z","28-01-2026 17:28:47"
5595,"1490826541355550","25.7","19.4","3.2","340.0","1014.278","1608.909","semi","2026-01-28T11:58:41.543Z","28-01-2026 17:28:41"
5594,"1490826637435413","23.7","18.1","2.7","180.0","658.324","1165.789","semi","2026-01-28T11:58:37.909Z","28-01-2026 17:28:37"
5593,"1490826637439484","24.0","19.2","3.2","130.0","942.360","1486.615","semi","2026-01-28T11:58:32.605Z","28-01-2026 17:28:32"
5592,"1490826645791232","16.2","6.9","7.2","80.00","737.791","805.465","semi","2026-01-28T11:58:26.099Z","28-01-2026 17:28:26"
5591,"31109329356525","22.8","22.5","5.7","240.0","1697.619","2943.582","semi","2026-01-28T11:58:19.163Z","28-01-2026 17:28:19"
5590,"1490826541355480","24.1","17.6","5.4","350.0","1789.474","2292.605","semi","2026-01-28T11:58:12.607Z","28-01-2026 17:28:12"
5589,"1490826637435542","24.3","18.4","3.7","300.0","997.630","1663.783","semi","2026-01-28T11:58:07.224Z","28-01-2026 17:28:07"
5588,"1490826620721244","24.8","18.7","4.0","180.0","921.946","1841.910","semi","2026-01-28T11:58:02.260Z","28-01-2026 17:28:02"
5587,"1490826637439300","23.4","17.9","3.2","180.0","872.300","1349.592","semi","2026-01-28T11:57:57.627Z","28-01-2026 17:27:57"
5586,"1490826637439296","23.2","19.7","5.3","120.0","1556.738","2441.889","semi","2026-01-28T11:57:52.345Z","28-01-2026 17:27:52"
5585,"1490826574879633","24.1","19.4","8.5","290.0","2599.396","3977.738","semi","2026-01-28T11:57:48.367Z","28-01-2026 17:27:48"
5584,"1490826603318813","22.6","18.4","3.7","390.0","973.698","1547.263","semi","2026-01-28T11:57:43.478Z","28-01-2026 17:27:43"
5583,"1490826639091016","23.8","18.5","6.3","140.0","1887.049","2789.429","semi","2026-01-28T11:57:38.144Z","28-01-2026 17:27:38"
5582,"1490826637448072","13.8","8.9","4.0","380.0","454.676","492.183","semi","2026-01-28T11:57:33.256Z","28-01-2026 17:27:33"
5581,"1490826617366542","14.2","8.8","4.2","110.0","463.291","526.883","semi","2026-01-28T11:57:27.466Z","28-01-2026 17:27:27"
5580,"1490826574856076","13.7","8.9","4.1","110.0","425.749","502.864","semi","2026-01-28T11:57:22.840Z","28-01-2026 17:27:22"
5579,"1490710196997144","13.9","8.5","4.0","110.0","423.430","474.877","semi","2026-01-28T11:57:16.945Z","28-01-2026 17:27:16"
5578,"1490826617366096","24.8","19.3","6.0","110.0","1939.615","2879.533","semi","2026-01-28T11:57:12.112Z","28-01-2026 17:27:12"
5577,"1490826637434923","24.8","23.1","7.3","390.0","2570.005","4172.620","semi","2026-01-28T11:57:08.157Z","28-01-2026 17:27:08"
5576,"1490826619563212","24.7","20.0","5.4","240.0","1756.387","2676.879","semi","2026-01-28T11:57:03.205Z","28-01-2026 17:27:03"
5575,"1490826585997770","23.9","21.4","5.5","360.0","1661.135","2790.668","semi","2026-01-28T11:56:56.730Z","28-01-2026 17:26:56"
5574,"1490826637434816","24.1","18.5","3.5","300.0","870.118","1548.353","semi","2026-01-28T11:56:52.217Z","28-01-2026 17:26:52"
5573,"1490826637448024","25.7","21.0","5.5","140.0","1834.906","2985.476","semi","2026-01-28T11:56:44.999Z","28-01-2026 17:26:44"
5572,"1490826637434982","24.2","19.2","3.2","320.0","829.894","1501.970","semi","2026-01-28T11:56:38.701Z","28-01-2026 17:26:38"
5571,"1490826645791313","25.1","22.3","5.7","110.0","1800.930","3213.184","semi","2026-01-28T11:56:32.029Z","28-01-2026 17:26:32"
5570,"1490826637448245","24.5","20.8","6.1","370.0","1994.920","3121.830","semi","2026-01-28T11:56:27.504Z","28-01-2026 17:26:27"
5569,"1490826637448260","22.9","18.6","6.4","370.0","1824.034","2728.827","semi","2026-01-28T11:56:22.507Z","28-01-2026 17:26:22"
5568,"1490826620721255","24.7","18.1","3.2","340.0","860.788","1440.885","semi","2026-01-28T11:56:15.574Z","28-01-2026 17:26:15"
5567,"1490826620721270","23.0","22.7","5.5","150.0","1630.559","2859.062","semi","2026-01-28T11:56:08.841Z","28-01-2026 17:26:08"
5566,"1490826637434993","23.1","19.6","7.0","310.0","2295.895","3189.868","semi","2026-01-28T11:56:02.751Z","28-01-2026 17:26:02"
5565,"1490826640030151","23.3","18.7","3.2","380.0","872.752","1406.290","semi","2026-01-28T11:55:58.182Z","28-01-2026 17:25:58"
5564,"1490826638933494","21.5","17.9","4.0","120.0","817.611","1526.712","semi","2026-01-28T11:55:50.800Z","28-01-2026 17:25:50"
5563,"1490826511907736","24.1","23.7","6.5","140.0","2429.646","3727.646","semi","2026-01-28T11:55:43.849Z","28-01-2026 17:25:43"
5562,"1490826619379285","15.0","11.7","3.9","250.0","532.161","681.641","semi","2026-01-28T11:55:38.332Z","28-01-2026 17:25:38"
5561,"1490826617365680","22.3","18.6","3.0","110.0","661.916","1234.304","semi","2026-01-28T11:55:31.555Z","28-01-2026 17:25:31"
5560,"1490826511922716","23.6","18.2","3.2","140.0","864.020","1385.514","semi","2026-01-28T11:55:27.673Z","28-01-2026 17:25:27"
5559,"1490826592564805","23.6","18.4","3.7","140.0","933.933","1611.684","semi","2026-01-28T11:55:22.995Z","28-01-2026 17:25:22"
5558,"1490826511922613","23.8","18.1","4.7","140.0","1559.942","2040.652","semi","2026-01-28T11:55:16.701Z","28-01-2026 17:25:16"
5557,"1490826638295094","25.3","23.1","5.8","300.0","2290.313","3366.534","semi","2026-01-28T11:55:12.317Z","28-01-2026 17:25:12"
5556,"1490826619379274","23.6","18.8","3.5","250.0","832.478","1544.326","semi","2026-01-28T11:55:05.957Z","28-01-2026 17:25:05"
5555,"1490826637439392","24.3","21.0","5.7","140.0","1673.675","2917.843","semi","2026-01-28T11:55:01.615Z","28-01-2026 17:25:01"
5554,"1490826585997755","25.6","23.1","6.4","350.0","2515.085","3760.887","semi","2026-01-28T11:54:56.573Z","28-01-2026 17:24:56"
5553,"1490826619563315","24.1","21.6","4.7","280.0","1499.542","2468.117","semi","2026-01-28T11:54:52.823Z","28-01-2026 17:24:52"
5552,"1490826640960580","23.6","18.6","3.0","210.0","757.780","1308.795","semi","2026-01-28T11:54:47.888Z","28-01-2026 17:24:47"
5551,"1490826620721200","25.5","22.4","5.7","110.0","1928.450","3271.395","semi","2026-01-28T11:54:41.818Z","28-01-2026 17:24:41"
5550,"1490826620721126","24.2","19.3","3.2","350.0","938.289","1511.167","semi","2026-01-28T11:54:37.663Z","28-01-2026 17:24:37"
5549,"1490826645789972","18.0","18.0","3.0","130.0","495.616","968.862","semi","2026-01-28T11:54:32.597Z","28-01-2026 17:24:32"
5548,"1490826592564551","24.2","18.9","3.5","140.0","912.532","1589.481","semi","2026-01-28T11:54:27.146Z","28-01-2026 17:24:27"
5547,"1490826645791276","22.0","18.0","4.4","100.0","950.682","1748.157","semi","2026-01-28T11:54:21.804Z","28-01-2026 17:24:21"
5546,"1490826638933704","22.4","17.8","3.6","190.0","860.787","1420.454","semi","2026-01-28T11:54:17.267Z","28-01-2026 17:24:17"
5545,"1490826592581944","23.1","18.2","3.2","110.0","831.915","1352.979","semi","2026-01-28T11:54:12.028Z","28-01-2026 17:24:12"
5544,"1490826592564934","22.7","17.7","4.1","120.0","1039.725","1638.856","semi","2026-01-28T11:54:06.450Z","28-01-2026 17:24:06"
5543,"1490826592851035","23.7","18.4","3.5","170.0","910.116","1513.847","semi","2026-01-28T11:54:00.417Z","28-01-2026 17:24:00"
5542,"1490826511921261","22.7","18.4","2.7","130.0","744.810","1141.430","semi","2026-01-28T11:53:55.889Z","28-01-2026 17:23:55"
5541,"1490826639090250","23.1","18.6","3.7","120.0","970.793","1596.937","semi","2026-01-28T11:53:50.333Z","28-01-2026 17:23:50"
5540,"1490826592857394","25.1","22.5","3.5","140.0","1240.028","1959.575","semi","2026-01-28T11:53:45.074Z","28-01-2026 17:23:45"
5539,"1490826597290774","25.4","22.3","4.9","180.0","1975.417","2787.828","semi","2026-01-28T11:53:38.524Z","28-01-2026 17:23:38"
5538,"1490826598281193","22.8","18.4","3.7","310.0","872.553","1561.621","semi","2026-01-28T11:53:33.683Z","28-01-2026 17:23:33"
5537,"1490826592850965","22.4","19.0","2.7","150.0","664.686","1156.801","semi","2026-01-28T11:53:28.135Z","28-01-2026 17:23:28"
5536,"1490826511920970","23.2","17.9","3.5","130.0","868.668","1445.911","semi","2026-01-28T11:53:22.101Z","28-01-2026 17:23:22"
5535,"1490826511907740","25.3","18.7","4.8","130.0","1363.785","2254.216","semi","2026-01-28T11:53:17.346Z","28-01-2026 17:23:17"
5534,"1490826638295223","21.9","19.0","3.5","240.0","795.350","1441.291","semi","2026-01-28T11:53:10.590Z","28-01-2026 17:23:10"
5533,"1490826592841515","23.5","19.2","3.2","130.0","809.160","1459.120","semi","2026-01-28T11:53:04.716Z","28-01-2026 17:23:04"
